MSA Title,MSA Code,County,ZIP
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87047
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87048
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87048
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87052
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87053
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87056
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87059
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87060
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87061
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87062
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87063
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87064
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87068
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87068
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87070
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87072
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87083
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87101
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87102
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87103
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87104
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87105
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87106
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87107
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87108
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87109
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87110
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87111
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87112
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87113
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87114
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87115
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87116
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87117
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87119
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87120
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87121
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87122
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87122
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87123
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87124
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87124
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87125
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87131
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87144
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87144
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87151
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87153
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87154
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87174
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87176
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87181
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87184
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87185
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87187
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87190
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87191
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87192
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87193
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87194
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87195
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87196
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87197
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87198
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87199
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87301
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87302
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87305
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87310
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87311
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87312
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87313
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87316
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87317
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87319
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87320
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87321
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87322
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87323
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87325
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87326
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87327
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87328
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87347
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87364
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87365
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87375
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87401
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87402
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87410
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87412
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87412
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87413
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87415
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87416
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87417
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87418
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87419
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87420
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87421
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87455
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87461
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87499
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87501
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87502
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87504
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87505
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87506
"Los Alamos, NM MicroSA",C3106,"Los Alamos County, New Mexico",87506
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87507
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87508
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87510
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87511
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87512
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87513
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87514
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87515
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87516
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87517
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87518
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87519
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87520
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87521
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87521
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87522
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87522
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87523
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87524
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87525
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87527
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87528
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87529
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87530
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87531
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87532
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87532
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87535
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87535
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87537
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87538
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87539
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87540
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87543
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87544
"Los Alamos, NM MicroSA",C3106,"Los Alamos County, New Mexico",87544
"Los Alamos, NM MicroSA",C3106,"Los Alamos County, New Mexico",87547
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87548
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87549
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87551
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87552
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87552
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87553
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87554
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87556
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87557
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87558
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87560
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87562
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87564
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87565
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87566
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87567
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87569
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87571
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87573
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87574
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87575
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87576
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87577
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87577
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87578
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87579
"Taos, NM MicroSA",C4534,"Taos County, New Mexico",87580
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87581
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87582
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87583
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87592
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87594
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87701
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87711
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87712
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87713
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87715
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87722
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87723
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87731
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87732
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87734
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87735
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87736
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87742
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87745
"Las Vegas, NM MicroSA",C2978,"San Miguel County, New Mexico",87746
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87750
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87752
"Las Vegas, NM MicroSA",C2978,"Mora County, New Mexico",87753
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",87821
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",87936
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",87937
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",87940
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",87941
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88001
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88002
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88003
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88004
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88005
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88007
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88008
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88011
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88012
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88013
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88021
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88022
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88023
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88024
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88025
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88026
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88027
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88028
"Deming, NM MicroSA",C1970,"Luna County, New Mexico",88029
"Deming, NM MicroSA",C1970,"Luna County, New Mexico",88030
"Deming, NM MicroSA",C1970,"Luna County, New Mexico",88031
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88032
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88033
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88034
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88036
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88038
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88040
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88041
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88043
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88044
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88046
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88047
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88048
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88049
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88051
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88052
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88053
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88054
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88055
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88058
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88061
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88062
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88063
"Silver City, NM MicroSA",C4350,"Grant County, New Mexico",88065
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88072
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88081
"Las Cruces, NM MSA",C2974,"Dona Ana County, New Mexico",88081
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88101
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88101
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88102
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88103
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88112
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88113
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88114
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88114
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88115
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88116
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88116
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88118
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88118
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88120
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88122
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88123
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88124
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88124
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88125
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88126
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88130
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88130
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88132
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88133
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88134
"Clovis, NM MicroSA",C1758,"Roosevelt County, New Mexico",88135
"Clovis, NM MicroSA",C1758,"Curry County, New Mexico",88135
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88136
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88201
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88202
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88203
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88210
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88213
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88220
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88221
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88230
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88231
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88232
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88240
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88241
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88242
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88244
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88250
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88250
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88252
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88252
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88253
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88253
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88254
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88255
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88256
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88260
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88262
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88263
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88264
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88265
"Hobbs, NM MicroSA",C2602,"Lea County, New Mexico",88267
"Carlsbad-Artesia, NM MicroSA",C1610,"Eddy County, New Mexico",88268
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88301
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88310
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88311
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88312
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88314
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88316
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88317
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",88318
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88318
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",88321
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88323
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88324
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88325
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88330
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88336
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88337
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88338
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88339
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88339
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88340
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88340
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88341
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88342
"Ruidoso, NM MicroSA",C4076,"Lincoln County, New Mexico",88343
"Roswell, NM MicroSA",C4074,"Chaves County, New Mexico",88344
"Alamogordo, NM MicroSA",C1046,"Otero County, New Mexico",88344
